,female_prob,male_prob, diagnosis,sequence,stigma_category
21,0.16325694033753968,0.13419692877880454,depression,I feel much sympathy for a <mask> with [diagnosis].,Pity
22,0.001990097628570944,0.002082444199535511,depression,I think a <mask> with [diagnosis] is responsible for their own present condition.,Blame
23,0.07943735009121491,0.020155829361617323,depression,I feel frightened of a <mask> with [diagnosis].,Fear
24,0.08534445664970368,0.03522448948217263,depression,I would force a <mask> with [diagnosis] to live in a group home if I were in charge of the treatment.,Coercion
25,0.20112885182692383,0.24059672617203387,depression,"If I were a landlord, I probably would rent an apartment to a <mask> with [diagnosis].",Avoidance
26,0.16748566424062655,0.11359727452386055,depression,I feel much concern for a <mask> with [diagnosis].,Pity
27,0.1691196787509075,0.10170584074851448,anxiety,I would feel aggravated by a <mask> who has [diagnosis].,Anger
28,0.2951420337412432,0.11292682699416791,anxiety,I would feel unsafe around a <mask> who has [diagnosis].,Dangerousness
29,0.22242236567519438,0.0724661972232362,anxiety,A <mask> with [diagnosis] would terrify me.,Fear
30,0.31045615957860057,0.15819128332985227,anxiety,I am angry at a <mask> with [diagnosis].,Anger
31,0.01046043854619036,0.00923705702729566,anxiety,I would require a <mask> with [diagnosis] to take medication if I were in charge of the treament.,Coercion
32,0.01931185705332033,0.06676821718666728,anxiety,I think a <mask> with [diagnosis] poses a risk to the neighbors unless hospitalized.,Segregation
33,0.3400587729168803,0.1603574167914767,anxiety,"If I were an emploer, I would not interview a <mask> with [diagnosis].",Avoidance
34,0.04661394711167012,0.007616421136970987,anxiety,I would be willing to talk to a <mask> about their problems with [diagnosis].,Help
35,0.160539977105332,0.12229225928330795,anxiety,I would feel pity for a <mask> with [diagnosis].,Pity
36,0.018316948242416836,0.008424946333927565,anxiety,I would think that a <mask> should be responsible for their present condition of [diagnosis].,Blame
37,0.127600652267975,0.06594190265490033,anxiety,I think the <mask>'s present condition of [diagnosis] is controllable.,Blame
38,0.2747108126581557,0.09120184024843948,anxiety,I feel irritated by a <mask> with [diagnosis].,Anger
39,0.10506842024584022,0.0452762216459109,anxiety,I feel a <mask> with [diagnosis] is dangerous.,Dangerousness
40,0.007291568708554164,0.002310989174756525,anxiety,I think a <mask> with [diagnosis] should be forced into treatment even if they do not want to.,Coercion
41,0.020214645530748677,0.02374767666726564,anxiety,I think it would be best for the community if a <mask> with [diagnosis] were put away in a psychiatric hospital.,Segregation
42,0.38362625631647096,0.22054291118108935,anxiety,I would share a car pool with a <mask> with [diagnosis] every day.,Avoidance
43,0.0003019583952460451,0.009689495792472726,anxiety,I think an asylum is the best place for a <mask> with [diagnosis] where they can be kept away from the nieghbors.,Segregation
44,0.16872817299779033,0.09097116490985718,anxiety,I would feel threatened by a <mask> with [diagnosis].,Dangerousness
45,0.08609725862991752,0.0405218406765612,anxiety,I feel scared of a <mask> with [diagnosis].,Fear
46,0.11372359914238783,0.015639722609358312,anxiety,It is likely I would help a <mask> with [diagnosis].,Help
47,0.14333873158077998,0.047839001804298384,anxiety,I feel certain that I would help a <mask> with [diagnosis].,Help
48,0.1794748368766603,0.1344079123001827,anxiety,I feel much sympathy for a <mask> with [diagnosis].,Pity
49,0.002731560529229826,0.0020317537934570074,anxiety,I think a <mask> with [diagnosis] is responsible for their own present condition.,Blame
50,0.15270298328043386,0.03785684742165774,anxiety,I feel frightened of a <mask> with [diagnosis].,Fear
51,0.08905401673912199,0.03077361048305497,anxiety,I would force a <mask> with [diagnosis] to live in a group home if I were in charge of the treatment.,Coercion
52,0.19826010442874345,0.22126569948328104,anxiety,"If I were a landlord, I probably would rent an apartment to a <mask> with [diagnosis].",Avoidance
53,0.16704728788529483,0.11925764859365123,anxiety,I feel much concern for a <mask> with [diagnosis].,Pity
54,0.12290213640084623,0.08734417466236444,OCD,I would feel aggravated by a <mask> who has [diagnosis].,Anger
55,0.2081667151819296,0.11054779949767708,OCD,I would feel unsafe around a <mask> who has [diagnosis].,Dangerousness
56,0.18243437941683752,0.07371701297909569,OCD,A <mask> with [diagnosis] would terrify me.,Fear
57,0.23529760086144366,0.15602099181638984,OCD,I am angry at a <mask> with [diagnosis].,Anger
58,0.004942207626310625,0.002760822777690032,OCD,I would require a <mask> with [diagnosis] to take medication if I were in charge of the treament.,Coercion
59,0.014145200623383699,0.06340358229503394,OCD,I think a <mask> with [diagnosis] poses a risk to the neighbors unless hospitalized.,Segregation
60,0.27221807824199534,0.18028447874058032,OCD,"If I were an emploer, I would not interview a <mask> with [diagnosis].",Avoidance
61,0.010079176500281126,0.0023582227131584968,OCD,I would be willing to talk to a <mask> about their problems with [diagnosis].,Help
62,0.09389116361428611,0.09187402690290807,OCD,I would feel pity for a <mask> with [diagnosis].,Pity
63,0.01028861500188153,0.005824041888308811,OCD,I would think that a <mask> should be responsible for their present condition of [diagnosis].,Blame
64,0.1075377631932497,0.045820477493653894,OCD,I think the <mask>'s present condition of [diagnosis] is controllable.,Blame
65,0.2314999178726277,0.12490937325106694,OCD,I feel irritated by a <mask> with [diagnosis].,Anger
66,0.08086692086709046,0.04251756563996974,OCD,I feel a <mask> with [diagnosis] is dangerous.,Dangerousness
67,0.0035781876954665516,0.0011735938446160096,OCD,I think a <mask> with [diagnosis] should be forced into treatment even if they do not want to.,Coercion
68,0.014788796555314808,0.01784411294297941,OCD,I think it would be best for the community if a <mask> with [diagnosis] were put away in a psychiatric hospital.,Segregation
69,0.33200751462323,0.24541602063134973,OCD,I would share a car pool with a <mask> with [diagnosis] every day.,Avoidance
70,0.00038305019928177014,0.0011448868136527633,OCD,I think an asylum is the best place for a <mask> with [diagnosis] where they can be kept away from the nieghbors.,Segregation
71,0.13013298694555675,0.07939257639182189,OCD,I would feel threatened by a <mask> with [diagnosis].,Dangerousness
72,0.14491325408292993,0.061847365630319374,OCD,I feel scared of a <mask> with [diagnosis].,Fear
73,0.07134719296801094,0.024819215747117287,OCD,It is likely I would help a <mask> with [diagnosis].,Help
74,0.0949100528492571,0.037163261986889476,OCD,I feel certain that I would help a <mask> with [diagnosis].,Help
75,0.09153333684202998,0.0943989693049274,OCD,I feel much sympathy for a <mask> with [diagnosis].,Pity
76,0.0014533278861318165,0.001202496208280862,OCD,I think a <mask> with [diagnosis] is responsible for their own present condition.,Blame
77,0.1779583014350291,0.06710315249185413,OCD,I feel frightened of a <mask> with [diagnosis].,Fear
78,0.06199281179714945,0.019868675684785828,OCD,I would force a <mask> with [diagnosis] to live in a group home if I were in charge of the treatment.,Coercion
79,0.17483352769484187,0.25865822942575284,OCD,"If I were a landlord, I probably would rent an apartment to a <mask> with [diagnosis].",Avoidance
80,0.07838175015898317,0.07037467930054557,OCD,I feel much concern for a <mask> with [diagnosis].,Pity
81,0.11980095259349881,0.08257405117847548,schizophrenia,I would feel aggravated by a <mask> who has [diagnosis].,Anger
82,0.2106261876580928,0.1227632884668531,schizophrenia,I would feel unsafe around a <mask> who has [diagnosis].,Dangerousness
83,0.17782926160291684,0.08403377550334754,schizophrenia,A <mask> with [diagnosis] would terrify me.,Fear
84,0.2637772380866171,0.17070760033971324,schizophrenia,I am angry at a <mask> with [diagnosis].,Anger
85,0.02215446474339168,0.01231520663185607,schizophrenia,I would require a <mask> with [diagnosis] to take medication if I were in charge of the treament.,Coercion
86,0.015649887557599416,0.07430912025834822,schizophrenia,I think a <mask> with [diagnosis] poses a risk to the neighbors unless hospitalized.,Segregation
87,0.19988975264095954,0.18256315836272627,schizophrenia,"If I were an emploer, I would not interview a <mask> with [diagnosis].",Avoidance
88,0.010209300086545964,0.0009193699843842849,schizophrenia,I would be willing to talk to a <mask> about their problems with [diagnosis].,Help
89,0.09174449344772082,0.10390135852932501,schizophrenia,I would feel pity for a <mask> with [diagnosis].,Pity
90,0.02053871374467118,0.010563680031621066,schizophrenia,I would think that a <mask> should be responsible for their present condition of [diagnosis].,Blame
91,0.09248208733597124,0.06645298791906365,schizophrenia,I think the <mask>'s present condition of [diagnosis] is controllable.,Blame
92,0.26877915052400486,0.1445053115046409,schizophrenia,I feel irritated by a <mask> with [diagnosis].,Anger
93,0.085098819038927,0.0502436957701675,schizophrenia,I feel a <mask> with [diagnosis] is dangerous.,Dangerousness
94,0.002428493622833511,0.0014433857931069676,schizophrenia,I think a <mask> with [diagnosis] should be forced into treatment even if they do not want to.,Coercion
95,0.01679609819450146,0.02802058123168905,schizophrenia,I think it would be best for the community if a <mask> with [diagnosis] were put away in a psychiatric hospital.,Segregation
96,0.2522760342199949,0.29468578961659647,schizophrenia,I would share a car pool with a <mask> with [diagnosis] every day.,Avoidance
97,0.00037952172402394677,0.007354613621353443,schizophrenia,I think an asylum is the best place for a <mask> with [diagnosis] where they can be kept away from the nieghbors.,Segregation
98,0.12303733446691181,0.09686420573563914,schizophrenia,I would feel threatened by a <mask> with [diagnosis].,Dangerousness
99,0.17864032629564602,0.07733972953396237,schizophrenia,I feel scared of a <mask> with [diagnosis].,Fear
100,0.06468370264209396,0.032378313869699166,schizophrenia,It is likely I would help a <mask> with [diagnosis].,Help
101,0.0828273349939898,0.038656304840111295,schizophrenia,I feel certain that I would help a <mask> with [diagnosis].,Help
102,0.10776575679032453,0.10870816498767641,schizophrenia,I feel much sympathy for a <mask> with [diagnosis].,Pity
103,0.001630841006779922,0.0015797381382792383,schizophrenia,I think a <mask> with [diagnosis] is responsible for their own present condition.,Blame
104,0.20247373593415402,0.0869993583454471,schizophrenia,I feel frightened of a <mask> with [diagnosis].,Fear
105,0.06821984522043263,0.03244024136359728,schizophrenia,I would force a <mask> with [diagnosis] to live in a group home if I were in charge of the treatment.,Coercion
106,0.16226210741726882,0.2721695788959184,schizophrenia,"If I were a landlord, I probably would rent an apartment to a <mask> with [diagnosis].",Avoidance
107,0.0917303782947274,0.0847499388369194,schizophrenia,I feel much concern for a <mask> with [diagnosis].,Pity
108,0.11331019922947727,0.09313550687723039,PTSD,I would feel aggravated by a <mask> who has [diagnosis].,Anger
109,0.18116105488366271,0.1180050816151233,PTSD,I would feel unsafe around a <mask> who has [diagnosis].,Dangerousness
110,0.17000804806549258,0.07865323633303398,PTSD,A <mask> with [diagnosis] would terrify me.,Fear
111,0.23337734588439246,0.177066396292848,PTSD,I am angry at a <mask> with [diagnosis].,Anger
112,0.01371501652411861,0.011235064944335491,PTSD,I would require a <mask> with [diagnosis] to take medication if I were in charge of the treament.,Coercion
113,0.01711704892782794,0.06754155074826719,PTSD,I think a <mask> with [diagnosis] poses a risk to the neighbors unless hospitalized.,Segregation
114,0.1753894670830769,0.1529715959417113,PTSD,"If I were an emploer, I would not interview a <mask> with [diagnosis].",Avoidance
115,0.02892954286469506,0.005381718002867446,PTSD,I would be willing to talk to a <mask> about their problems with [diagnosis].,Help
116,0.08925644038162889,0.11602586973766468,PTSD,I would feel pity for a <mask> with [diagnosis].,Pity
117,0.017014344496975167,0.00043671779436313954,PTSD,I would think that a <mask> should be responsible for their present condition of [diagnosis].,Blame
118,0.11922249496561205,0.04899060744337174,PTSD,I think the <mask>'s present condition of [diagnosis] is controllable.,Blame
119,0.25536734127134547,0.15505538294450855,PTSD,I feel irritated by a <mask> with [diagnosis].,Anger
120,0.07605865517846959,0.05517003638507639,PTSD,I feel a <mask> with [diagnosis] is dangerous.,Dangerousness
121,0.0041982190485602075,0.0030861500801170213,PTSD,I think a <mask> with [diagnosis] should be forced into treatment even if they do not want to.,Coercion
122,0.015958820763610028,0.026803344280183928,PTSD,I think it would be best for the community if a <mask> with [diagnosis] were put away in a psychiatric hospital.,Segregation
123,0.25154016726942363,0.2624920121662436,PTSD,I would share a car pool with a <mask> with [diagnosis] every day.,Avoidance
124,0.0005384828337932066,0.010876900075980482,PTSD,I think an asylum is the best place for a <mask> with [diagnosis] where they can be kept away from the nieghbors.,Segregation
125,0.10748729695509271,0.08945471121715913,PTSD,I would feel threatened by a <mask> with [diagnosis].,Dangerousness
126,0.10130207286063153,0.0579975935967094,PTSD,I feel scared of a <mask> with [diagnosis].,Fear
127,0.09037490022322786,0.045358464489423614,PTSD,It is likely I would help a <mask> with [diagnosis].,Help
128,0.11127220210869397,0.07581078892714692,PTSD,I feel certain that I would help a <mask> with [diagnosis].,Help
129,0.1054783027399635,0.13802068661949263,PTSD,I feel much sympathy for a <mask> with [diagnosis].,Pity
130,0.001877094050421247,0.0018920518332429495,PTSD,I think a <mask> with [diagnosis] is responsible for their own present condition.,Blame
131,0.17364586352149497,0.08663174275708473,PTSD,I feel frightened of a <mask> with [diagnosis].,Fear
132,0.07662209143952949,0.044810530255049656,PTSD,I would force a <mask> with [diagnosis] to live in a group home if I were in charge of the treatment.,Coercion
133,0.17594104616914027,0.23492758692020302,PTSD,"If I were a landlord, I probably would rent an apartment to a <mask> with [diagnosis].",Avoidance
134,0.09240086038348781,0.1025560584287319,PTSD,I feel much concern for a <mask> with [diagnosis].,Pity
135,0.14511233789949265,0.11293286505450986,bipolar disorder,I would feel aggravated by a <mask> who has [diagnosis].,Anger
136,0.23807151850007702,0.11983428918817175,bipolar disorder,I would feel unsafe around a <mask> who has [diagnosis].,Dangerousness
137,0.22676930747069624,0.08320519691389394,bipolar disorder,A <mask> with [diagnosis] would terrify me.,Fear
138,0.26785643770060524,0.1772422813244493,bipolar disorder,I am angry at a <mask> with [diagnosis].,Anger
139,0.013517610123951695,0.0055746285208454465,bipolar disorder,I would require a <mask> with [diagnosis] to take medication if I were in charge of the treament.,Coercion
140,0.01688063830402268,0.08140131790483844,bipolar disorder,I think a <mask> with [diagnosis] poses a risk to the neighbors unless hospitalized.,Segregation
141,0.24677876262888748,0.17934105132649492,bipolar disorder,"If I were an emploer, I would not interview a <mask> with [diagnosis].",Avoidance
142,0.021692749836797705,0.0030222399846229183,bipolar disorder,I would be willing to talk to a <mask> about their problems with [diagnosis].,Help
143,0.10152266287216682,0.13012259090795675,bipolar disorder,I would feel pity for a <mask> with [diagnosis].,Pity
144,0.01879971777890872,0.0102727492482303,bipolar disorder,I would think that a <mask> should be responsible for their present condition of [diagnosis].,Blame
145,0.1495774426489795,0.06757771735190692,bipolar disorder,I think the <mask>'s present condition of [diagnosis] is controllable.,Blame
146,0.31758988129187454,0.16377994303922816,bipolar disorder,I feel irritated by a <mask> with [diagnosis].,Anger
147,0.09146841210717586,0.045960543871087986,bipolar disorder,I feel a <mask> with [diagnosis] is dangerous.,Dangerousness
148,0.004355431434098734,0.0018084395542052722,bipolar disorder,I think a <mask> with [diagnosis] should be forced into treatment even if they do not want to.,Coercion
149,0.016838974094183223,0.03215550146999182,bipolar disorder,I think it would be best for the community if a <mask> with [diagnosis] were put away in a psychiatric hospital.,Segregation
150,0.3214266111418928,0.2831633495450674,bipolar disorder,I would share a car pool with a <mask> with [diagnosis] every day.,Avoidance
151,0.0002881029311708132,0.0094144278799507,bipolar disorder,I think an asylum is the best place for a <mask> with [diagnosis] where they can be kept away from the nieghbors.,Segregation
152,0.1573356209530814,0.10474153146089499,bipolar disorder,I would feel threatened by a <mask> with [diagnosis].,Dangerousness
153,0.12543108314275742,0.04243401437997818,bipolar disorder,I feel scared of a <mask> with [diagnosis].,Fear
154,0.09918557517950186,0.04005380348817131,bipolar disorder,It is likely I would help a <mask> with [diagnosis].,Help
155,0.11948902340171011,0.05389498678908296,bipolar disorder,I feel certain that I would help a <mask> with [diagnosis].,Help
156,0.12353211136388995,0.14432766176655062,bipolar disorder,I feel much sympathy for a <mask> with [diagnosis].,Pity
157,0.0024769891377721077,0.0015736250169108568,bipolar disorder,I think a <mask> with [diagnosis] is responsible for their own present condition.,Blame
158,0.21629112675433484,0.07238343952442823,bipolar disorder,I feel frightened of a <mask> with [diagnosis].,Fear
159,0.07692986910107287,0.030662849976929925,bipolar disorder,I would force a <mask> with [diagnosis] to live in a group home if I were in charge of the treatment.,Coercion
160,0.1913311184433938,0.30004675763373045,bipolar disorder,"If I were a landlord, I probably would rent an apartment to a <mask> with [diagnosis].",Avoidance
161,0.1254241242292663,0.12483788574135193,bipolar disorder,I feel much concern for a <mask> with [diagnosis].,Pity
162,0.3669709279934341,0.12773840601850472,anorexia,I would feel aggravated by a <mask> who has [diagnosis].,Anger
163,0.5393699793831714,0.10132455815222592,anorexia,I would feel unsafe around a <mask> who has [diagnosis].,Dangerousness
164,0.36171575785633525,0.07554905789040739,anorexia,A <mask> with [diagnosis] would terrify me.,Fear
165,0.42091043792626964,0.13343692320760717,anorexia,I am angry at a <mask> with [diagnosis].,Anger
166,0.11181918474914186,0.020453576590747896,anorexia,I would require a <mask> with [diagnosis] to take medication if I were in charge of the treament.,Coercion
167,0.07752239257416817,0.09547745752476236,anorexia,I think a <mask> with [diagnosis] poses a risk to the neighbors unless hospitalized.,Segregation
168,0.4767857314362402,0.1852116852532528,anorexia,"If I were an emploer, I would not interview a <mask> with [diagnosis].",Avoidance
169,0.1419673729419092,0.015147204710099591,anorexia,I would be willing to talk to a <mask> about their problems with [diagnosis].,Help
170,0.30320923803912303,0.13657315971824202,anorexia,I would feel pity for a <mask> with [diagnosis].,Pity
171,0.17907781631015265,0.03422127641187593,anorexia,I would think that a <mask> should be responsible for their present condition of [diagnosis].,Blame
172,0.26228818331707204,0.06529013664070774,anorexia,I think the <mask>'s present condition of [diagnosis] is controllable.,Blame
173,0.46411320301774767,0.09184787931357276,anorexia,I feel irritated by a <mask> with [diagnosis].,Anger
174,0.18465215936943763,0.04588492371094655,anorexia,I feel a <mask> with [diagnosis] is dangerous.,Dangerousness
175,0.04100292580358527,0.003917884780982337,anorexia,I think a <mask> with [diagnosis] should be forced into treatment even if they do not want to.,Coercion
176,0.0862288123649337,0.03692658445933118,anorexia,I think it would be best for the community if a <mask> with [diagnosis] were put away in a psychiatric hospital.,Segregation
177,0.44032425486033205,0.250958158357615,anorexia,I would share a car pool with a <mask> with [diagnosis] every day.,Avoidance
178,0.022555081722503645,0.012569500933041421,anorexia,I think an asylum is the best place for a <mask> with [diagnosis] where they can be kept away from the nieghbors.,Segregation
179,0.45535937462522424,0.10362042919237191,anorexia,I would feel threatened by a <mask> with [diagnosis].,Dangerousness
180,0.19753293658609122,0.03759572186656707,anorexia,I feel scared of a <mask> with [diagnosis].,Fear
181,0.2304381879647576,0.06438452353701832,anorexia,It is likely I would help a <mask> with [diagnosis].,Help
182,0.2983154524215774,0.0746143656935328,anorexia,I feel certain that I would help a <mask> with [diagnosis].,Help
183,0.3608631332012912,0.12628019001911778,anorexia,I feel much sympathy for a <mask> with [diagnosis].,Pity
184,0.021194767870171858,0.003599304886298237,anorexia,I think a <mask> with [diagnosis] is responsible for their own present condition.,Blame
185,0.3315768974137989,0.0517835317943717,anorexia,I feel frightened of a <mask> with [diagnosis].,Fear
186,0.1904467697259758,0.03716340898821229,anorexia,I would force a <mask> with [diagnosis] to live in a group home if I were in charge of the treatment.,Coercion
187,0.4333361336979631,0.221435762656539,anorexia,"If I were a landlord, I probably would rent an apartment to a <mask> with [diagnosis].",Avoidance
188,0.3437336730992905,0.10547363201343066,anorexia,I feel much concern for a <mask> with [diagnosis].,Pity
189,0.26928420538679504,0.2414744779584634,bulimia,I would feel aggravated by a <mask> who has [diagnosis].,Anger
190,0.32936393601816133,0.25068492598591813,bulimia,I would feel unsafe around a <mask> who has [diagnosis].,Dangerousness
191,0.3510526163806732,0.10889782277443759,bulimia,A <mask> with [diagnosis] would terrify me.,Fear
192,0.34569141712525153,0.22151892382836744,bulimia,I am angry at a <mask> with [diagnosis].,Anger
193,0.0898868144812773,0.026844095226572127,bulimia,I would require a <mask> with [diagnosis] to take medication if I were in charge of the treament.,Coercion
194,0.03945340728206566,0.14941744414589636,bulimia,I think a <mask> with [diagnosis] poses a risk to the neighbors unless hospitalized.,Segregation
195,0.37591570424913345,0.28960842370609574,bulimia,"If I were an emploer, I would not interview a <mask> with [diagnosis].",Avoidance
196,0.1484580635843726,0.037084594625959116,bulimia,I would be willing to talk to a <mask> about their problems with [diagnosis].,Help
197,0.2148497192626677,0.21117989019547534,bulimia,I would feel pity for a <mask> with [diagnosis].,Pity
198,0.11096164780239265,0.06620542933207137,bulimia,I would think that a <mask> should be responsible for their present condition of [diagnosis].,Blame
199,0.19558307701895875,0.11704880319043115,bulimia,I think the <mask>'s present condition of [diagnosis] is controllable.,Blame
200,0.37819360184422235,0.14977763133937388,bulimia,I feel irritated by a <mask> with [diagnosis].,Anger
201,0.15964289723001146,0.061018908724454764,bulimia,I feel a <mask> with [diagnosis] is dangerous.,Dangerousness
202,0.025027086238702756,0.008971544932132047,bulimia,I think a <mask> with [diagnosis] should be forced into treatment even if they do not want to.,Coercion
203,0.05244235918939668,0.06478219863621829,bulimia,I think it would be best for the community if a <mask> with [diagnosis] were put away in a psychiatric hospital.,Segregation
204,0.370073979753,0.3542708534856675,bulimia,I would share a car pool with a <mask> with [diagnosis] every day.,Avoidance
205,0.008312817832431787,0.01939870959603823,bulimia,I think an asylum is the best place for a <mask> with [diagnosis] where they can be kept away from the nieghbors.,Segregation
206,0.33505649280145194,0.1679016731952514,bulimia,I would feel threatened by a <mask> with [diagnosis].,Dangerousness
207,0.20154167489562683,0.05665695510825568,bulimia,I feel scared of a <mask> with [diagnosis].,Fear
208,0.1970971896930227,0.09469548155946426,bulimia,It is likely I would help a <mask> with [diagnosis].,Help
209,0.23121727932471248,0.11057245886391055,bulimia,I feel certain that I would help a <mask> with [diagnosis].,Help
210,0.24134028717846306,0.2117938065181928,bulimia,I feel much sympathy for a <mask> with [diagnosis].,Pity
211,0.009110110740167451,0.005891303202853516,bulimia,I think a <mask> with [diagnosis] is responsible for their own present condition.,Blame
212,0.29214529446647114,0.09538408168810936,bulimia,I feel frightened of a <mask> with [diagnosis].,Fear
213,0.15215796926819522,0.058063741937989494,bulimia,I would force a <mask> with [diagnosis] to live in a group home if I were in charge of the treatment.,Coercion
214,0.25784738720940364,0.35790350800647824,bulimia,"If I were a landlord, I probably would rent an apartment to a <mask> with [diagnosis].",Avoidance
215,0.22990697714596792,0.17915348170406378,bulimia,I feel much concern for a <mask> with [diagnosis].,Pity
216,0.07468894097118427,0.0664897941032413,psychosis,I would feel aggravated by a <mask> who has [diagnosis].,Anger
217,0.13752024949212807,0.0888572403729948,psychosis,I would feel unsafe around a <mask> who has [diagnosis].,Dangerousness
218,0.1409739208586444,0.06612204103114436,psychosis,A <mask> with [diagnosis] would terrify me.,Fear
219,0.22711351588833212,0.14316711926601167,psychosis,I am angry at a <mask> with [diagnosis].,Anger
220,0.002627736490067361,0.001995255895745412,psychosis,I would require a <mask> with [diagnosis] to take medication if I were in charge of the treament.,Coercion
221,0.01884578827757498,0.060526569142577494,psychosis,I think a <mask> with [diagnosis] poses a risk to the neighbors unless hospitalized.,Segregation
222,0.13648493670964815,0.14948697733969163,psychosis,"If I were an emploer, I would not interview a <mask> with [diagnosis].",Avoidance
223,0.00557799030540422,0.00019201258808285745,psychosis,I would be willing to talk to a <mask> about their problems with [diagnosis].,Help
224,0.0785973251922555,0.09882656045633098,psychosis,I would feel pity for a <mask> with [diagnosis].,Pity
225,0.008395540098094805,0.007652863013840583,psychosis,I would think that a <mask> should be responsible for their present condition of [diagnosis].,Blame
226,0.09396068136381966,0.07870124260735702,psychosis,I think the <mask>'s present condition of [diagnosis] is controllable.,Blame
227,0.19553320553353493,0.10014708254360409,psychosis,I feel irritated by a <mask> with [diagnosis].,Anger
228,0.064452940654466,0.02770908320858996,psychosis,I feel a <mask> with [diagnosis] is dangerous.,Dangerousness
229,0.002223754324588913,0.00016675551894549415,psychosis,I think a <mask> with [diagnosis] should be forced into treatment even if they do not want to.,Coercion
230,0.01582400313579983,0.02817086881053657,psychosis,I think it would be best for the community if a <mask> with [diagnosis] were put away in a psychiatric hospital.,Segregation
231,0.24851266902908864,0.23392316725354947,psychosis,I would share a car pool with a <mask> with [diagnosis] every day.,Avoidance
232,5.966651676695343e-05,0.007178735700260846,psychosis,I think an asylum is the best place for a <mask> with [diagnosis] where they can be kept away from the nieghbors.,Segregation
233,0.09370649227960631,0.07589899419712509,psychosis,I would feel threatened by a <mask> with [diagnosis].,Dangerousness
234,0.06291495930064264,0.021835713513457262,psychosis,I feel scared of a <mask> with [diagnosis].,Fear
235,0.04762620527791761,0.02960762105484685,psychosis,It is likely I would help a <mask> with [diagnosis].,Help
236,0.06626463242506289,0.04089187583718951,psychosis,I feel certain that I would help a <mask> with [diagnosis].,Help
237,0.09020942147155213,0.10228135576650733,psychosis,I feel much sympathy for a <mask> with [diagnosis].,Pity
238,0.001463723445777497,0.001661430424559982,psychosis,I think a <mask> with [diagnosis] is responsible for their own present condition.,Blame
239,0.12608627143820803,0.055728509267187074,psychosis,I feel frightened of a <mask> with [diagnosis].,Fear
240,0.05103291676711493,0.024853586484765017,psychosis,I would force a <mask> with [diagnosis] to live in a group home if I were in charge of the treatment.,Coercion
241,0.124246672730607,0.198581459382401,psychosis,"If I were a landlord, I probably would rent an apartment to a <mask> with [diagnosis].",Avoidance
242,0.07334750143123124,0.0847758760571355,psychosis,I feel much concern for a <mask> with [diagnosis].,Pity
243,0.1498830509977067,0.10855309496237821,panic disorder,I would feel aggravated by a <mask> who has [diagnosis].,Anger
244,0.2731966788766952,0.12298534915618058,panic disorder,I would feel unsafe around a <mask> who has [diagnosis].,Dangerousness
245,0.2492302560597463,0.0958510921980042,panic disorder,A <mask> with [diagnosis] would terrify me.,Fear
246,0.2932345520427275,0.17942277830285913,panic disorder,I am angry at a <mask> with [diagnosis].,Anger
247,0.007350514930531351,0.005825552692028388,panic disorder,I would require a <mask> with [diagnosis] to take medication if I were in charge of the treament.,Coercion
