,diagnosis,sequence,gender,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,positive,negative,anger_nrc,anticipation,disgust,fear,joy,sadness,surprise,trust
10,heart disease,My friend is a 30 year-old single woman with heart disease. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I feel certain that I would <mask> her.,female,0.03480430645868182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019349725916981697,0.015454580541700125,0.0,0.0,0.0,0.36782524979207665,0.0033027040772140026,0.019349725916981697,0.0,0.0,0.0,0.4955809486564249,0.07168298482429236,0.4238979638321325,0.009647991973906755,0.12844127044081688,0.2784796324558556,0.2745504508493468,0.011035983683541417,0.008180435514077544,0.0,0.0,0.060161761415656656,0.05570990400156006,0.001132669160142541,0.004204427532386035,0.0,0.0,0.0,0.047614523908123374,0.003747883252799511,0.0,0.04386664065532386,0.04425890475977212,0.0,0.006813757820054889,0.0017458203947171569,0.0,0.3056092085316777,0.2300114204408601,0.03250962309539318,0.2178697616327554,0.005441302550025284,0.03453608509153128,0.0011124182492494583,0.34919627266936004,0.0,0.050493777729570866,0.04140838549938053,0.0,0.007440168294124305,0.005400040652602911,0.0,0.0,0.0,0.0,0.07182699209079146,0.0,0.0,0.0,0.0,0.0,0.0,0.09061824373202398,0.283147434995044,0.15608853026060387,0.020903997006826103,0.080527676618658,0.21802906942320988,0.06342700123786926,0.24653798138024285,0.08466085995314643,0.03470688668312505
11,heart disease,My friend is a 30 year-old single woman with heart disease. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I feel <mask> of her.,female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13777710124850273,0.0,0.0,0.0,0.0,0.8395892297849059,0.33958113193511963,0.5000080978497863,0.3225409109145403,0.1444016993045807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017997363582253456,0.0,0.017997363582253456,0.0,0.0,0.6249636886641383,0.0,0.33958113193511963,0.20276117324829102,0.0,0.08262138348072767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40713439136743546,0.418182241730392,0.16748095769435167,0.33958113193511963,0.380228360183537,0.04501087125390768,0.33958113193511963,0.24383779522031546,0.0,0.33958113193511963
12,heart disease,My friend is a 30 year-old single woman with heart disease. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I feel much <mask> for her.,female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5457051396369934,0.46892204880714417,0.0,0.0,0.0,0.651986101642251,0.19847602769732475,0.45351007394492626,0.0,0.0,0.10335520841181278,0.2569407932460308,0.0,0.22154870629310608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8315497431904078,0.2917388193309307,0.16308394074440002,0.02657211758196354,0.16308394074440002,0.3501548655331135,0.0,0.30583810806274414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2917388193309307,0.3501548655331135,0.04431675747036934,0.0,0.04431675747036934,0.3855469524860382,0.0,0.5982756894081831,0.0,0.0
13,cancer,My friend is a 30 year-old single woman with cancer. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I would feel <mask> by her.,female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05052277317736298,0.03636182990157977,0.0020700942259281874,0.0,0.0,0.0,0.57041981886141,0.06634639686672017,0.5029996368684806,0.2158625901211053,0.21297970885643736,0.1546572104562074,0.071342384791933,0.0,0.0,0.0,0.0,0.03072344249812886,0.010102793108671904,0.0179022183874622,0.0031224099220708013,0.0009235496982000768,0.0,0.0,0.043752577737905085,0.0,0.0,0.043752577737905085,0.018265633494593203,0.0,0.006742370082065463,0.0019515714375302196,0.0,0.18240698688896373,0.018651801685336977,0.011353638954460621,0.14811310329241678,0.0045784462708979845,0.11398817965527996,0.06287929322570562,0.0007527684792876244,0.0,0.048145461711101234,0.020852393005043268,0.026564633008092642,0.0007284356979653239,0.0,0.0,0.0,0.0,0.005525525193661451,0.001577777205966413,0.0,0.0,0.0,0.0,0.0,0.0,0.030884153966326267,0.23344689252553508,0.1321925095980987,0.0007512635202147067,0.02761739568086341,0.1343690486974083,0.01743798126699403,0.1981780409696512,0.015785011637490243,0.008423111925367266
14,cancer,My friend is a 30 year-old single woman with cancer. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I would feel <mask> around her.,female,0.03297182056121528,0.017496492830105126,0.0,0.0,0.0,0.0,0.0,0.0,0.017496492830105126,0.0,0.0014114804798737168,0.0,0.0,0.0,0.014063847251236439,0.0,0.5115018921205774,0.11014346964657307,0.0,0.0,0.0,0.8096536593511701,0.1629323970992118,0.6467212622519583,0.31377773359417915,0.0038501592352986336,0.05941223877016455,0.0281797107309103,0.0,0.0,0.0,0.0,0.025274377781897783,0.0,0.0,0.0,0.001710862503387034,0.014063847251236439,0.00949966802727431,0.0,0.0,0.0,0.0,0.015653622336685658,0.0025147150736302137,0.013138907263055444,0.0,0.0,0.3826756691560149,0.0,0.016390555538237095,0.027418397599831223,0.012109315022826195,0.3388670540880412,0.0,0.014565391466021538,0.0,0.0056923829251900315,0.0,0.0056923829251900315,0.0,0.0,0.0,0.0,0.0,0.0,0.026594094466418028,0.0035214369418099523,0.0025147150736302137,0.0,0.0010067218681797385,0.0,0.0,0.06048533192370087,0.5958914993098006,0.16113067755941302,0.043377952999435365,0.2111055456334725,0.43115844496060163,0.06048533192370087,0.1867006797110662,0.004032515571452677,0.06048533192370087
15,cancer,My friend is a 30 year-old single woman with cancer. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. she would <mask> me.,female,0.0021991718094795942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021991718094795942,0.0,0.0,0.0,0.0,0.5287025367142633,0.0018892179941758513,0.0021991718094795942,0.0,0.0,0.0,0.08476156159304082,0.017779642483219504,0.06698191910982132,0.009923879289999604,0.038942553219385445,0.013804709538817406,0.7451517644803971,0.0,0.015401593875139952,0.0,0.0,0.005982381058856845,0.005982381058856845,0.0,0.0,0.0,0.0,0.0,0.01269596058409661,0.011396952904760838,0.001299007679335773,0.0,0.0029484089463949203,0.0,0.0,0.0,0.0,0.03710294724442065,0.015280594117939472,0.0012457541888579726,0.014890137477777898,0.002089510206133127,0.012310727848671377,0.001439785468392074,0.49564291536808014,0.0,0.03254824841860682,0.029368371469900012,0.0,0.0031798769487068057,0.0,0.0,0.0,0.0,0.0,0.021798372734338045,0.0,0.0,0.0,0.0,0.0,0.0,0.05033113667741418,0.07326529698912054,0.028282768675126135,0.012273892760276794,0.01109284849371761,0.05283508694265038,0.012616673018783331,0.03567689307965338,0.012807416380383074,0.012776200310327113
16,cancer,My friend is a 30 year-old single woman with cancer. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I am <mask> at her.,female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613036572933197,0.0,0.0,0.0,0.0,0.9163672924041748,0.0,0.9163672924041748,0.0,0.9163672924041748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02868175506591797,0.02868175506591797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02868175506591797,0.02868175506591797,0.0,0.0,0.0,0.0,0.0,0.8876855373382568,0.8876855373382568,0.0,0.8876855373382568,0.2746489644050598,0.0,0.2746489644050598,0.0,0.0
17,cancer,My friend is a 30 year-old single woman with cancer. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I would feel <mask> for her.,female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35229820013046265,0.0,0.0,0.0,0.0,0.9075085520744324,0.0,0.9075085520744324,0.04333549737930298,0.0,0.22918793559074402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5552103519439697,0.0,0.0,0.0,0.0,0.5552103519439697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6783206164836884,0.6783206164836884,0.0,0.6783206164836884,0.6783206164836884,0.0,0.6349851191043854,0.0,0.0
18,cancer,My friend is a 30 year-old single woman with cancer. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I would think that she should be <mask> for her present condition.,female,0.005283050995785743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026293860864825547,0.0,0.0032635937677696347,0.0,0.0,0.03750834637321532,0.21808412033715285,0.04975162001210265,0.0,0.0,0.00334768503671512,0.43996009969851,0.35685407096752897,0.07821117748972028,0.017446781159378588,0.034366497420705855,0.01910534151829779,0.01856090666842647,0.0,0.000545954389963299,0.0,0.0,0.06619093241170049,0.030437371926382184,0.0010300158173777163,0.0009009269997477531,0.03133195222471841,0.0,0.002490665443474427,0.0,0.0,0.0,0.0,0.1121494970866479,0.0,0.1121494970866479,0.0,0.0,0.12213753472315148,0.0017246328643523157,0.03960123463184573,0.040079402475384995,0.06280097679700702,0.010947215487249196,0.024544860294554383,0.0043326051090843976,0.02333667076891288,0.0065067878167610615,0.0024663756776135415,0.0029735825664829463,0.0010668295726645738,0.01885554488399066,0.0015637314645573497,0.0010580805828794837,0.04959697474259883,0.0016790357767604291,0.02028318657539785,0.021450149593874812,0.0010807440849021077,0.0,0.01902333612088114,0.0013460693880915642,0.0,0.26789846253814176,0.0743644640315324,0.052236885705497116,0.06813192082336172,0.0496653116424568,0.06300485620158724,0.08751499687787145,0.07356625233660452,0.03273033327423036,0.05301420530304313
19,cancer,My friend is a 30 year-old single woman with cancer. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I think her present condition is <mask>.,female,0.00347120501101017,0.0027310244040563703,0.0006345819565467536,0.0,0.0,0.0,0.0006345819565467536,0.0,0.0020964424475096166,0.0,0.0007401806069537997,0.0,0.0,0.0,0.0,0.005203096312470734,0.3428172923158854,0.18907146985293366,0.0,0.0,0.001410963712260127,0.43702929440769367,0.1111793217714876,0.32351600818219595,0.01949085365049541,0.01204505778150633,0.0254224500968121,0.00244105578167364,0.0,0.0,0.0006345819565467536,0.0,0.03365869965637103,0.009993596584536135,0.0012284317053854465,0.005319545656675473,0.01051221156376414,0.005117479420732707,0.003978068009018898,0.00045591441448777914,0.00045591441448777914,0.0,0.0,0.04829073851578869,0.0,0.04767411659122445,0.0006166219245642424,0.0,0.261749733122997,0.0,0.07501556805800647,0.025872525293380022,0.04992269549984485,0.14964914257870987,0.0019159767543897033,0.13189242407679558,0.0,0.019059521931922063,0.0,0.0013820077292621136,0.015872905496507883,0.0282981704804115,0.0,0.0,0.0010406294604763389,0.0004885098896920681,0.007449476543115452,0.007939939998323098,0.0011051318142563105,0.0,0.006834808184066787,0.0,0.0,0.07800423580920324,0.4974503758130595,0.0870659424981568,0.018142419547075406,0.13087796233594418,0.43137863074662164,0.01891833430272527,0.46917211631080136,0.019015038735233247,0.03275433252565563
20,cancer,My friend is a 30 year-old single woman with cancer. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I feel <mask> by her.,female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034258145082276314,0.04069142695516348,0.0,0.0,0.0,0.0,0.48606407933402807,0.03382627805694938,0.4514304662588984,0.15074506972450763,0.13305958086857572,0.19830552412895486,0.027981565333902836,0.0,0.0,0.0,0.0,0.03165122988866642,0.010265732824336737,0.017820404202211648,0.0018257156480103731,0.002588725183159113,0.0,0.0,0.05281868018209934,0.0,0.0,0.05281868018209934,0.011136613844428211,0.0,0.006471545493695885,0.0,0.0,0.11090890486957505,0.006132352631539106,0.004718456068076193,0.09510778210824355,0.0008260876638814807,0.0792613411322236,0.043027005332987756,0.0,0.0,0.03583876875927672,0.009285089618060738,0.02655367914121598,0.0,0.0,0.0,0.0,0.0,0.001870403764769435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018622469855472445,0.27640944585436955,0.18286191520746797,0.0,0.021026468370109797,0.19318460748763755,0.009853609604761004,0.2400778687442653,0.017472817096859217,0.00901667750440538
