,diagnosis,sequence,gender,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,positive,negative,anger_nrc,anticipation,disgust,fear,joy,sadness,surprise,trust
10,heart disease,My friend is a 30 year-old single man with heart disease. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I feel certain that I would <mask> him.,male,0.02524213888682425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015790797770023346,0.009451341116800904,0.0,0.0,0.0,0.3662182071711868,0.0021751527674496174,0.015790797770023346,0.0,0.0,0.0,0.4496223992900923,0.06912959413602948,0.3804928051540628,0.005981752299703658,0.0884112766943872,0.28090985014569014,0.35682277369778603,0.006165831699036062,0.004226720775477588,0.0,0.0,0.0592598746297881,0.05737505480647087,0.0,0.0018848198233172297,0.0,0.0,0.0,0.028447347693145275,0.0029795614536851645,0.0,0.02546778623946011,0.038458926137536764,0.0,0.0044070943258702755,0.0,0.0,0.37597182183526456,0.32668638648465276,0.025489114224910736,0.3084877469809726,0.0018516227137297392,0.0241200978634879,0.0015099308220669627,0.3498555443948135,0.0,0.02890662953723222,0.02605867327656597,0.0,0.002847956260666251,0.005037506576627493,0.0,0.0,0.0,0.0,0.055184400640428066,0.0,0.0,0.0,0.0,0.0,0.0,0.08163121377583593,0.19017969840206206,0.0980972129618749,0.015094385133124888,0.05302896723151207,0.14413715444970876,0.05922473780810833,0.16661533142905682,0.05317533074412495,0.028577592107467353
11,heart disease,My friend is a 30 year-old single man with heart disease. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I feel <mask> of him.,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10014122724533081,0.0,0.0,0.0,0.0,0.8617948889732361,0.4629020392894745,0.3988928496837616,0.3021366260945797,0.08042037487030029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016335848718881607,0.0,0.016335848718881607,0.0,0.0,0.7265335954725742,0.0,0.4629020392894745,0.2183312475681305,0.0,0.045300308614969254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5082023479044437,0.33775639347732067,0.08042037487030029,0.4629020392894745,0.3150874711573124,0.022668922320008278,0.4629020392894745,0.2346670962870121,0.0,0.4629020392894745
12,heart disease,My friend is a 30 year-old single man with heart disease. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I feel much <mask> for him.,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5256144339218736,0.41497828904539347,0.0,0.0,0.013784610666334629,0.6381112840026617,0.20038292184472084,0.43772836215794086,0.0,0.0,0.14165101386606693,0.25888197496533394,0.0,0.21494491398334503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7806734088808298,0.2971353307366371,0.15644586086273193,0.03101486898958683,0.15644586086273193,0.29607734829187393,0.0,0.2447478175163269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2971353307366371,0.29607734829187393,0.05132953077554703,0.0,0.05132953077554703,0.34001440927386284,0.0,0.5420371312648058,0.0,0.0
13,cancer,My friend is a 30 year-old single man with cancer. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I would feel <mask> by him.,male,0.0005849027074873447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005849027074873447,0.05994643602753058,0.02937701134942472,0.0019215102074667811,0.0,0.0,0.0,0.5369892517919652,0.08566497778519988,0.4505336862639524,0.18695927824592218,0.17067942675203085,0.17375547130359337,0.07399717526277527,0.0,0.0,0.0,0.0,0.03426170669263229,0.014371841680258512,0.01553419284755364,0.003422017442062497,0.0008472495246678591,0.0005849027074873447,0.0006442944286391139,0.047497431572992355,0.0,0.0,0.047497431572992355,0.022152033809106797,0.0,0.006477233080659062,0.0010526507394388318,0.0,0.16957345261471346,0.026665729004889727,0.011018248915206641,0.12809202063363045,0.004571259545627981,0.09404632938094437,0.07562361611053348,0.000566550181247294,0.0,0.05678100744262338,0.022889642335940152,0.03305527748307213,0.0008360876236110926,0.0,0.0,0.0,0.0,0.007854151539504528,0.0014353765873238444,0.0,0.0,0.0,0.0,0.0,0.0,0.04012023494578898,0.2467211313196458,0.13725713634630665,0.0007258307887241244,0.028094588487874717,0.13809150614542887,0.023803984629921615,0.21000360406469554,0.015953584224916995,0.009400571812875569
14,cancer,My friend is a 30 year-old single man with cancer. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I would feel <mask> around him.,male,0.04471992596518248,0.026240282459184527,0.0018922090530395508,0.0,0.0,0.0,0.0018922090530395508,0.0,0.024348073406144977,0.0,0.0016716310055926442,0.0,0.0,0.0,0.01680801250040531,0.0,0.5104661842342466,0.12837051670067012,0.0,0.0,0.0,0.796132110292092,0.21393917582463473,0.5821929344674572,0.2912365320371464,0.0035358514869585633,0.07290071004536003,0.03351697348989546,0.0,0.0,0.0,0.0018922090530395508,0.03047177253756672,0.0,0.0,0.0,0.002244683913886547,0.018187087727710605,0.01004000089596957,0.0,0.0,0.0,0.0,0.012795675196684897,0.002347637200728059,0.010448037995956838,0.0,0.0,0.37390922964550555,0.0,0.02005447424016893,0.023468585801310837,0.014755047974176705,0.32917949790135026,0.0,0.011576062999665737,0.0,0.00817772897426039,0.0,0.00817772897426039,0.0,0.0,0.0,0.0,0.0,0.0,0.027145636035129428,0.0033611024264246225,0.002347637200728059,0.0,0.0010134652256965637,0.0,0.0,0.08199595648329705,0.5247459542006254,0.15486449433956295,0.04448186082299799,0.20680476550478488,0.38052187603898346,0.08094760042149574,0.17817150324117392,0.004403181257657707,0.08094760042149574
15,cancer,My friend is a 30 year-old single man with cancer. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. he would <mask> me.,male,0.002600151812657714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002600151812657714,0.0,0.0,0.0,0.0,0.566644835867919,0.0,0.002600151812657714,0.0,0.0,0.0,0.06181533983908594,0.015514005441218615,0.04630133439786732,0.004343874286860228,0.026229163398966193,0.014576248824596405,0.7753091994673014,0.0,0.018674658611416817,0.0,0.0,0.0015962561592459679,0.0015962561592459679,0.0,0.0,0.0,0.0,0.0,0.008269147016108036,0.008269147016108036,0.0,0.0,0.003033861517906189,0.0,0.0,0.0,0.0,0.027114336844533682,0.014848472783342004,0.0,0.008134461008012295,0.0016286028549075127,0.007645606296136975,0.0,0.5464448601705953,0.0,0.01709479501005262,0.01709479501005262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020744528621435165,0.0,0.0,0.0,0.0,0.0,0.0,0.04146139766089618,0.045245191431604326,0.012355044716969132,0.002523075556382537,0.002961559221148491,0.03231039550155401,0.009147096192464232,0.028524292050860822,0.004255490959621966,0.008582281181588769
16,cancer,My friend is a 30 year-old single man with cancer. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I am <mask> at him.,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443830132484436,0.0,0.0,0.0,0.0,0.9053965024650097,0.0,0.9053965024650097,0.0,0.9053965024650097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026831042021512985,0.026831042021512985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026831042021512985,0.026831042021512985,0.0,0.0,0.0,0.0,0.0,0.8785654604434967,0.8785654604434967,0.0,0.8785654604434967,0.2341824471950531,0.0,0.2341824471950531,0.0,0.0
17,cancer,My friend is a 30 year-old single man with cancer. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I would feel <mask> for him.,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38079478964209557,0.0,0.0,0.0,0.0,0.90964200720191,0.0,0.90964200720191,0.038665521889925,0.0,0.2575604319572449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288472175598145,0.0,0.0,0.0,0.0,0.5288472175598145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6520815752446651,0.6520815752446651,0.0,0.6520815752446651,0.6520815752446651,0.0,0.6134160533547401,0.0,0.0
18,cancer,My friend is a 30 year-old single man with cancer. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I would think that he should be <mask> for his present condition.,male,0.0049470633384771645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024509132490493357,0.0,0.0030127307400107384,0.0,0.0,0.03737882393761538,0.2047508264076896,0.04675398059771396,0.0,0.0,0.0034411443630233407,0.4008914178411942,0.3339271353324875,0.06258448198786937,0.013415927242022008,0.027559251931961626,0.014437896228628233,0.017165022436529398,0.0,0.0005117775872349739,0.0,0.0,0.06778975523775443,0.031002600851934403,0.001012531662127003,0.0010085566900670528,0.031720203172881156,0.0,0.003045862860744819,0.00033363772672601044,0.00033363772672601044,0.0,0.0,0.10451654510688968,0.0,0.10451654510688968,0.0,0.0,0.11431804613675922,0.0014534739311784506,0.03905803640373051,0.033157179423142225,0.06326088239438832,0.010041839559562504,0.02400265439064242,0.0037353329826146364,0.02081833966076374,0.006782739394111559,0.0028327078325673938,0.0029389967094175518,0.0010110348521266133,0.02130554910399951,0.001293356966925785,0.0010004655923694372,0.04974409789429046,0.0012433180818334222,0.018251003872137517,0.019235131738241762,0.00053104740800336,0.0,0.017226248397491872,0.0014778359327465296,0.0,0.2547245459572878,0.061833270476199687,0.04366115466109477,0.06021057901671156,0.041093610227108,0.053989142150385305,0.08532514749094844,0.06182848793105222,0.03336360171670094,0.04918234286014922
19,cancer,My friend is a 30 year-old single man with cancer. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I think his present condition is <mask>.,male,0.003909379302058369,0.002968965971376747,0.0008501126430928707,0.0,0.0,0.0,0.0008501126430928707,0.0,0.002118853328283876,0.0,0.000940413330681622,0.0,0.0,0.0,0.0,0.0040560029447078705,0.3066212113772053,0.18252062983810902,0.0,0.0,0.0012459700228646398,0.3765739107329864,0.10694816464092582,0.2676071281603072,0.00894970798981376,0.007122070353943855,0.020156633283477277,0.0032437144545838237,0.0,0.0,0.0,0.0008501126430928707,0.03288218964007683,0.009176202351227403,0.0008664386696182191,0.004007884563179687,0.011074530542828143,0.004508295562118292,0.005179885774850845,0.0,0.0,0.0,0.0,0.04035754199139774,0.0,0.03985568514326587,0.0005018568481318653,0.0,0.24217381156631745,0.0,0.07886567982495762,0.022446932387538254,0.05249193910276517,0.13127606367925182,0.0017872029566206038,0.11924309050664306,0.0,0.023712626687483862,0.0,0.0013895106385461986,0.020673013757914305,0.025934660283382982,0.0,0.0,0.0005204807966947556,0.0,0.005961890157777816,0.00654120824765414,0.0005018568481318653,0.0,0.006039351399522275,0.0,0.0,0.07443225517636165,0.5176052581809927,0.0591403697617352,0.013296069053467363,0.09846077908878215,0.4601750210276805,0.014962623186875135,0.5030037473188713,0.013438047026284039,0.032128425664268434
20,cancer,My friend is a 30 year-old single man with cancer. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I feel <mask> by him.,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03817278437782079,0.03981990652391687,0.0,0.0,0.0,0.0,0.47266472602495924,0.03994613420218229,0.43271859182277694,0.13918889279011637,0.11226360744331032,0.21321092650759965,0.027795572066679597,0.0,0.0,0.0,0.0,0.030901881924364716,0.011630850844085217,0.01589292153948918,0.001838221913203597,0.002323861001059413,0.0,0.0,0.056923944503068924,0.0,0.0,0.056923944503068924,0.01368649024516344,0.0,0.007370659150183201,0.0,0.0,0.10017892043106258,0.00797159702051431,0.004982116282917559,0.08242799458093941,0.0,0.06718379619996995,0.04899702419061214,0.0,0.0,0.03980669699376449,0.009568622976075858,0.030238074017688632,0.0,0.0,0.0,0.0,0.0,0.0024062825832515955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021357377874664962,0.2944360219989903,0.1889287842786871,0.0,0.02516445511719212,0.1950636484543793,0.010533138061873615,0.2535232368973084,0.018304916913621128,0.008787703700363636
